id,deleted,title,purchase_request_id,amount,fx_info,approved_amount,categories,request_reason,invoice,status,occurance,approved_occurance,created,updated,used,decline_reason,request_type,_accounting_id,_department_id,_sub_company_id,budget_item_id,declined_by_id,polymorphic_ctype_id,send_budget_to_user_id,user_id,vendor_id,api_user_id,api_user_company_id,api_company_name,api_company_id
2085,FALSE,LinkedIn recruiter,,121,{},121,[],Hiring for AM team,,APPROVED,,,2021-10-04 08:25:03.857121 UTC,2021-10-04 09:33:21.595559 UTC,FALSE,,FUND_REQUEST,198,62,,,,134,1231,1231,111,1231,14,W.S.C. Sports Technologies Inc.,14
4205,FALSE,CAHOOT user,,17,{},17,[],Cahoot user for end oy year quiz,,APPROVED,month,,2022-01-04 08:38:29.287635 UTC,2022-01-04 08:39:54.210294 UTC,FALSE,,FUND_REQUEST,,,,,,134,1231,1231,,1231,14,W.S.C. Sports Technologies Inc.,14
4938,FALSE,Nitza Basoco,,5000,{},5000,[],Travel to Israel 18.2.22,,APPROVED,,,2022-02-02 19:29:18.088166 UTC,2022-02-03 14:55:11.459037 UTC,FALSE,,FUND_REQUEST,,1301,377,,,134,4303,4303,,4303,135,Proteantecs Inc,135
4816,FALSE,Keith Travel -TLV 6.2.22,,3000,{},3000,[],for Keith travel expenses,,APPROVED,,,2022-01-31 12:31:30.32577 UTC,2022-01-31 12:34:02.476948 UTC,FALSE,,FUND_REQUEST,,1284,377,,,134,4303,4303,,4303,135,Proteantecs Inc,135
619,FALSE,Samsung S21 Device,585,1100,{},1100,[],"Samsung device for testing Android apps
https://gigatron.rs/samsung/product/galaxy-s21-5g__SM-G991BZADEUC?_ref=ca-wtb&_refv=2313567723 ",,APPROVED,,,2021-04-05 12:26:59.453549 UTC,2021-04-05 12:30:22.622359 UTC,FALSE,,FUND_REQUEST,,,,,,134,1232,1232,1437,1232,39,"SRA - Samsung Research America, Inc.",39
2334,FALSE,Flyers for Money2020 Happy Hour,,191.62,{},191.62,[],Postcards via Moo.com printing service,/api/requests/2334/invoice.pdf,APPROVED,,,2021-10-19 15:52:42.528715 UTC,2021-10-19 16:43:49.77612 UTC,FALSE,,FUND_REQUEST,,,,,,134,2000,2000,,2000,73,EverCompliant Inc.,73
1975,FALSE,Freepik Marketing Imagery,,14.99,{},20,[],Using high quality and copyright free images for marketing materials.,/api/requests/1975/invoice.pdf,APPROVED,MONTH,MONTH,2021-09-24 19:23:55.053533 UTC,2021-09-30 04:32:26.443826 UTC,FALSE,,FUND_REQUEST,,,,,,134,2000,2000,,2000,73,EverCompliant Inc.,73
2142,FALSE,Money2020 Ticket - Marketing,,3349,{},3349,[],An additional pass for marketing for Money2020 Las Vegas,,APPROVED,,,2021-10-06 17:49:32.264338 UTC,2021-10-07 12:25:51.944515 UTC,FALSE,,FUND_REQUEST,,,,,,134,2000,2000,13997,2000,73,EverCompliant Inc.,73
3792,FALSE,Client Gifts,,5000,{},5000,[],Client gifts via Reachdesk (e-gift cards).,/api/requests/3792/invoice.pdf,APPROVED,,,2021-12-16 16:29:17.490824 UTC,2022-01-13 11:57:00.233706 UTC,FALSE,,FUND_REQUEST,,,,,,134,2000,2000,,2000,73,EverCompliant Inc.,73
1998,FALSE,LinkedIn reoccuring costs,,5000,{},5000,[],Ongoing LinkedIn campaigns,,APPROVED,QUARTER,QUARTER,2021-09-27 12:16:06.19183 UTC,2021-09-29 08:27:18.324731 UTC,FALSE,,FUND_REQUEST,,,,,,134,2000,2000,13992,2000,73,EverCompliant Inc.,73
2271,FALSE,Money 2020 Ariel Katz,,3349,{},3349,[],Ticket for Katz,/api/requests/2271/invoice.pdf,APPROVED,,,2021-10-15 09:44:12.521285 UTC,2021-10-15 10:10:30.538537 UTC,FALSE,,FUND_REQUEST,,,,,,134,2000,2000,13997,2000,73,EverCompliant Inc.,73
3302,FALSE,Salted Stone EMEA,,9375,{},9400,[],There are 2 payments for Salted Stone for this phase of the website project.,/api/requests/3302/invoice.pdf,APPROVED,MONTH,HARD_LIMIT,2021-11-30 14:17:45.515111 UTC,2021-11-30 16:05:23.441812 UTC,FALSE,,FUND_REQUEST,,,,,,134,2000,2000,,2000,73,EverCompliant Inc.,73
2102,FALSE,Business Cards,,300,{},300,[],Ordering business cards intermittently - the vendor is Moo.com but the price isn't going to always be $300/quarter it just depends on hiring needs and who needs them.,/api/requests/2102/invoice.pdf,APPROVED,QUARTER,QUARTER,2021-10-04 20:42:29.53296 UTC,2021-10-18 12:02:39.601013 UTC,FALSE,,FUND_REQUEST,,,,,,134,2000,2000,,2000,73,EverCompliant Inc.,73
4025,FALSE,Forbes Finance Coucil,,2550,{},2550,[],Forbes Council for Ariel Katz articles,/api/requests/4025/invoice.jpg,APPROVED,,,2021-12-28 01:02:46.008688 UTC,2022-01-11 11:52:46.374385 UTC,FALSE,,FUND_REQUEST,,,,,,134,2000,2000,,2000,73,EverCompliant Inc.,73
2268,FALSE,4Imprint,,1500,{},1500,[],Swag vendor for conferences,,APPROVED,,,2021-10-14 17:24:29.148779 UTC,2021-10-15 09:45:14.205054 UTC,FALSE,,FUND_REQUEST,,,,,,134,2000,2000,,2000,73,EverCompliant Inc.,73
4379,FALSE,IPC APEX Show 2022 (POTH2200073),,27500,{},27500,[],PO# POTH2200073 - Payment to IPC APEX organization for our exhibition participation at IPC APEX 2022 San Diego.,/api/requests/4379/invoice.pdf,APPROVED,,,2022-01-11 16:53:16.684564 UTC,2022-01-13 18:45:09.001055 UTC,FALSE,,FUND_REQUEST,,,,,,134,4048,4048,,4048,98,Nano Dimension USA Inc.,98
4296,FALSE,Promo Products and Staff Uniforms for IPC APEX 2022,,2100,{},2100,[],Promo Products and Staff Uniforms for IPC APEX 2022,,APPROVED,,,2022-01-06 21:55:54.130345 UTC,2022-01-13 18:47:38.418204 UTC,FALSE,,FUND_REQUEST,,,,,,134,4048,4048,,4048,98,Nano Dimension USA Inc.,98
4381,FALSE,Staff Uniforms _IPC APEX and Photronica Events,,1174.09,{},1174.09,[],Team Unifrom shirts for IPC and Photronica events,/api/requests/4381/invoice.pdf,APPROVED,,,2022-01-11 17:56:09.88117 UTC,2022-01-13 18:47:23.972855 UTC,FALSE,,FUND_REQUEST,,,,,,134,4048,4048,,4048,98,Nano Dimension USA Inc.,98
3667,FALSE,מקסיקנה - אירוע מחלקת פרודקט,,596.99,"{""amount"": 1853, ""currency"": ""ILS"", ""approved_amount"": 1853}",596.99,[],הזמנת אוכל כחלק מתקציב מחלקתי שנתי של גיבוש צוותי,/api/requests/3667/invoice.jpg,APPROVED,,,2021-12-12 16:13:15.209768 UTC,2021-12-19 07:57:53.190605 UTC,FALSE,,REIMBURSEMENT_REQUEST,3203,66,,,,136,209,209,,209,14,W.S.C. Sports Technologies Inc.,14
3598,FALSE,,,350,{},350,"[""Services""]","Nathan’s first neighborhood event - 12/10
",,APPROVED,,,2021-12-08 15:51:49.141434 UTC,2021-12-08 16:03:43.777781 UTC,FALSE,,FUND_REQUEST,,,,,,134,1233,1233,,1233,51,"Venn NY, Inc.",51
820,FALSE,UX course - Interaction design foundation,805,192,{},192,[],,,APPROVED,,,2021-05-18 13:31:18.223723 UTC,2021-05-18 13:44:56.249694 UTC,FALSE,,FUND_REQUEST,3,,,,,134,210,210,,210,14,W.S.C. Sports Technologies Inc.,14
3465,FALSE,Wsc redesign - Jet engine,,26,{},26,[],Plug for the website that we can easily upload media,,APPROVED,,,2021-12-06 09:29:29.405365 UTC,2021-12-06 10:01:41.962915 UTC,FALSE,,FUND_REQUEST,3036,,,,,134,210,210,,210,14,W.S.C. Sports Technologies Inc.,14
4653,FALSE,Sketch,,99,{},99,[],Design software,,APPROVED,,,2022-01-25 10:24:52.858187 UTC,2022-01-25 10:40:08.670289 UTC,FALSE,,FUND_REQUEST,7167,,,,,134,210,210,,210,14,W.S.C. Sports Technologies Inc.,14
3987,FALSE,Operations day-Parking,,25.22,"{""amount"": 79.5, ""currency"": ""ILS"", ""approved_amount"": 79.5}",25.22,[],Operations day-Parking,/api/requests/3987/invoice.pdf,APPROVED,,,2021-12-26 16:06:26.024967 UTC,2021-12-28 09:58:45.998185 UTC,FALSE,,REIMBURSEMENT_REQUEST,4560,,,,,136,3282,3282,,3282,14,W.S.C. Sports Technologies Inc.,14
4254,FALSE,Sketch for Katya,,99,{},99,[],,,APPROVED,YEAR,YEAR,2022-01-05 12:36:11.055149 UTC,2022-01-05 12:58:00.504539 UTC,FALSE,,FUND_REQUEST,5065,,,,,134,4050,135,198,135,14,W.S.C. Sports Technologies Inc.,14
111,FALSE,Hiscox,101,70,{},70,[],,,APPROVED,,,2020-11-18 11:13:33.000569 UTC,2020-11-18 11:14:39.167837 UTC,FALSE,,FUND_REQUEST,,,,,,134,212,212,17,212,1,PayEm Inc.,1
206,FALSE,Hiscox,204,70,{},70,[],,,APPROVED,,,2021-01-05 08:52:23.264108 UTC,2021-01-05 08:53:23.684444 UTC,FALSE,,FUND_REQUEST,,,,,,134,212,212,17,212,1,PayEm Inc.,1
114,FALSE,MailChimp,102,10,{},10,[],Mailchimp,,APPROVED,MONTH,MONTH,2020-11-18 11:46:31.220187 UTC,2020-11-18 11:52:39.001251 UTC,FALSE,,FUND_REQUEST,,,,,,134,212,212,443,212,1,PayEm Inc.,1
4880,FALSE,VSADA Conference,,200,{},200,[],Registration for Vermont Conference,/api/requests/4880/invoice.jpg,APPROVED,,,2022-02-01 16:42:01.434568 UTC,2022-02-01 17:04:50.784599 UTC,FALSE,,FUND_REQUEST,,,,,,134,4308,4308,,4308,27,"PIXELLOT US, INC",27
2545,FALSE,POFR100269,,1779.6,{},1779.6,[],AWS re:Invent hotel Maïté,,APPROVED,,,2021-10-29 14:46:45.167353 UTC,2021-11-03 11:39:36.326427 UTC,FALSE,,FUND_REQUEST,,,,,,134,1749,1749,13520,1749,44,"JFrog, Inc.",44
2136,FALSE,POFR100116,,59.44,"{""amount"": 50, ""currency"": ""EUR"", ""approved_amount"": 50}",59.44,[],Gift for Joane requested by Roni,,APPROVED,,,2021-10-06 13:28:48.008433 UTC,2021-10-06 13:41:06.268156 UTC,FALSE,,FUND_REQUEST,,263,172,,,134,1749,1749,,1749,44,"JFrog, Inc.",44
2457,FALSE,Asana Premium license for KRS (Igor),,1350,{},1350,[],Premium Plan in Asana for KRS Marketing Department,,APPROVED,,,2021-10-25 17:06:19.756435 UTC,2021-10-26 06:22:21.764888 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
2086,FALSE,License for PaintTool app,,55,{},55,[],License for PaintTool app for Frederick from Studio IL,/api/requests/2086/invoice.jpg,APPROVED,,,2021-10-04 08:26:34.699556 UTC,2021-10-07 12:19:00.26938 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
2008,FALSE,Jira-+Confluence for Timecode,,550,{},550,[],Jira-+Confluence for Timecode monthly fee,/api/requests/2008/invoice.pdf,APPROVED,MONTH,,2021-09-28 09:10:48.592866 UTC,2021-09-30 14:06:19.375352 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
2241,FALSE,Licenses for KRS,,5000,{},5000,[],"Requested by KRS IT, approved by Anife:

Fork- 6
Docker Desktop- 15
Browserstack- 1
Marvelous Designer- 1",,APPROVED,,,2021-10-13 14:15:21.891517 UTC,2021-10-13 14:24:11.98014 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
2382,FALSE,Cloudflare KH- Load Balance,,120,{},120,[],"Load Balancing for go-game.io Cloudflare account\ KH (Yakiv)
",,APPROVED,MONTH,MONTH,2021-10-21 12:28:30.235493 UTC,2021-10-21 12:34:57.826601 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
1838,FALSE,New GoDaddy domain,,105,{},105,[],New GoDaddy domain for mecharena.gg (Kharkiv request),/api/requests/1838/invoice.pdf,APPROVED,,,2021-09-13 10:54:41.765979 UTC,2021-09-13 11:28:56.820319 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
1160,FALSE,Fonts purchase for Studio IL new game,,1050,{},1050,[],"Fonts for Studio IL new game, mobile app fonts (Dima's request)",/api/requests/1160/invoice.pdf,APPROVED,,,2021-07-07 11:34:54.814454 UTC,2021-07-07 12:11:57.964561 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
1232,FALSE,Cubase: Sound production software upgrade,,480,{},480,[],"For Alex Kosocky: Upgrade The sound production software (Cubase) to a new version of Nuendo, which suits the current production needs of the company",/api/requests/1232/invoice.pdf,APPROVED,,,2021-07-15 15:01:13.036069 UTC,2021-07-20 11:54:55.967005 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
1817,FALSE,Let's Enhance subscription,,75,{},75,[],"Let's Enhance monthly subscription, 1000 credits plan 
For KRS IT",/api/requests/1817/invoice.pdf,APPROVED,MONTH,MONTH,2021-09-12 14:05:36.463186 UTC,2021-09-14 13:29:47.658808 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
2274,FALSE,Godaddy new domain:  go-ga.me,,70,{},70,[],"New domain for KH, 3 year subscription
go-ga.me",,APPROVED,,,2021-10-17 06:43:52.797029 UTC,2021-10-17 08:28:09.538001 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
2591,FALSE,Axure RP Pro license,,130,{},130,[],Axure RP Pro annual license for DE (Omer approves),,APPROVED,,,2021-10-31 14:14:41.870585 UTC,2021-10-31 14:23:23.94151 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
1026,FALSE,Mac mini Rack mount for server room rack,1013,465,{},465,[],Sliding multi-unit mounts for up to 8 Apple mac mini's in server room rack,,APPROVED,,,2021-06-20 13:18:33.660312 UTC,2021-06-22 14:50:45.245617 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
1425,FALSE,HP personal printer for Batya,,300,{},300,[],Home combo printer for Batya: HP OfficeJet pro 9013,,APPROVED,,,2021-08-03 13:08:43.421202 UTC,2021-08-03 15:18:33.802164 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
2385,FALSE,IT equipment for KH global employee- Andy Heather-UK,,3000,{},3000,[],"Dell laptop, headset, mouse, headset",,APPROVED,,,2021-10-21 14:23:49.092672 UTC,2021-10-21 14:25:47.734777 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
2445,FALSE,LastPass for KRS,,15200,{},15200,[],"LastPass for KRS (Igor)
209 users, 1Y",,APPROVED,,,2021-10-25 13:20:50.396891 UTC,2021-10-25 13:23:11.027339 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
686,FALSE,Snagit License (Yael Ankari BP),645,50,{},50,[],"Snagit License for video capture(Yael Ankari BP), approved by Sofi.",,APPROVED,,MONTH,2021-04-20 07:01:50.194622 UTC,2021-04-20 08:13:26.066117 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
2387,FALSE,IT equipment for KH global employees (for Nick),,8000,{},4000,[],"Dell laptop, headset, mouse, headset",,APPROVED,,,2021-10-21 14:30:49.357673 UTC,2021-10-21 14:35:12.228216 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
3904,FALSE,Trapcode Suite licenses for Timecode,,3200,{},3200,[],"Trapcode Suite, Red giant complete 4 licenses for Timecode
Request by Igor Bakman",,APPROVED,YEAR,YEAR,2021-12-22 11:31:58.131595 UTC,2021-12-22 16:48:58.408136 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
2340,FALSE,"Licenses for KRS: Quad Remesher, versionsapp ",,325,{},325,[],"Licenses for KRS: Quad Remesher, versionsapp 

Request by Igor S, Approved by Anife",,APPROVED,,,2021-10-20 07:15:11.647117 UTC,2021-10-20 08:12:48.494626 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
5013,FALSE,SyncSketch LLC -Period renewal,,160,{},160,[],SyncSketch LLC for Studio IL,,APPROVED,MONTH,MONTH,2022-02-06 16:32:16.219906 UTC,2022-02-07 11:32:39.393399 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
2381,FALSE,Cloudflare KH- Load Balance,,62,{},70,[],"Load Balancing for go-game.io 
Cloudflare account\ KH (Yakiv)",,APPROVED,MONTH,MONTH,2021-10-21 12:18:01.978024 UTC,2021-10-27 11:26:02.238865 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
4481,FALSE,Google add-on digitalinspiration,,45,{},45,[],Google add-on for IT automation processes (employee on\offboarding),,APPROVED,YEAR,YEAR,2022-01-17 10:27:30.31393 UTC,2022-01-17 10:35:33.190546 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
1576,FALSE,SSLs website funds,,200,{},200,[],"Add more funds for our SSLs account, for domain certificates",,APPROVED,,,2021-08-17 08:26:02.359602 UTC,2021-08-17 09:08:12.927432 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
1664,FALSE,Atlassian Jira+ Confluence- Timecode,,435,{},435,[],Jira-+Confluence for Timecode environment monthly fee,/api/requests/1664/invoice.pdf,APPROVED,,,2021-08-25 10:30:52.698958 UTC,2021-08-25 13:40:56.528471 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
520,FALSE,SSL for Yuliia \Timecode studio,608,165,{},165,[],"certificates for Timecode studio stage/dev & prod environment for HTTPS, cert for 5 years",,APPROVED,,,2021-04-08 14:53:40.185707 UTC,2021-04-08 15:16:55.68897 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
2535,FALSE,Beyond compare 4 Pro license for Studio IL,,280,{},280,[],Beyond compare 4 Pro license for Studio IL (Approved by Dima),,APPROVED,,,2021-10-28 13:56:33.407499 UTC,2021-11-02 09:43:40.179206 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
3246,FALSE,New domain for Plarium Play,,5200,{},5200,[],New domain for Plarium Play- GoDaddy,,APPROVED,YEAR,YEAR,2021-11-28 14:08:04.476833 UTC,2021-11-28 14:28:12.915236 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
1288,FALSE,Jira cloud migration for IL studio,,20,{},20,[],Testing Jira cloud env. for IL Studio,,APPROVED,,,2021-07-25 06:06:01.569886 UTC,2021-07-25 08:01:15.544655 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
3029,FALSE,IntelliJ IDEA Ultimate annual subscription (BenM),,600,{},600,[],IntelliJ IDEA Ultimate annual subscription for Ben Mizrahi (DE),/api/requests/3029/invoice.pdf,APPROVED,YEAR,YEAR,2021-11-17 10:06:50.055969 UTC,2021-11-17 17:10:35.333778 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
5074,FALSE,Wordtune license,,125,{},125,[],Wordtune license for BP (Eliran Naim),,APPROVED,YEAR,YEAR,2022-02-08 12:09:28.546729 UTC,2022-02-08 12:14:42.544171 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
3688,FALSE,Axure RP Pro - 4 license renewals for DE,,1200,{},1200,[],"Axure RP Pro 4 license for DE:
Yinon, Anna, Tomer, Noa",,APPROVED,YEAR,YEAR,2021-12-13 09:07:39.449881 UTC,2021-12-19 08:55:32.092949 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
621,FALSE,SSL certificates request,607,164.4,{},164.4,[],SSL certificates request,,APPROVED,,,2021-04-08 14:42:41.115788 UTC,2021-04-08 15:17:11.701456 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
4408,FALSE,Lucidchart license,,100,{},100,[],Lucidchart license for Eliran Naim- BP team,,APPROVED,,,2022-01-12 17:48:53.664132 UTC,2022-01-13 13:46:29.246848 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
3522,FALSE,Glary Utilities PRO,,50,{},50,[],"IT utility for error fixing, cleaning PC

",/api/requests/3522/invoice.pdf,APPROVED,YEAR,YEAR,2021-12-07 10:12:13.043258 UTC,2021-12-09 10:32:39.902748 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
1774,FALSE,Plarium Global Apple Developer account annual payment,,100,{},100,[],Apple Developer account (Plarium Global) annual payment,,APPROVED,,,2021-09-05 15:41:21.864838 UTC,2021-09-05 15:42:57.660789 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
3192,FALSE,pdq deploy annual license renewal,,1000,{},1000,[],"pdq deploy annual 2 licenses renewal 
For IT automation SW installation\removal ",,APPROVED,YEAR,YEAR,2021-11-24 18:31:19.494475 UTC,2021-11-25 06:59:36.553515 UTC,FALSE,,FUND_REQUEST,,,,,,134,1238,1238,,1238,25,Plarium USA LP,25
1230,FALSE,LinkedIn Sales Navigator (EUR),,800,{},800,[],Annual Licence to Sales Navigator (currently i have 1month free trial) - Approved by Carmine,/api/requests/1230/invoice.pdf,APPROVED,,,2021-07-15 13:36:57.405504 UTC,2021-08-11 09:31:42.524236 UTC,FALSE,,FUND_REQUEST,43,537,,,,134,2006,2006,14373,2006,82,Optibus INC,82
3343,FALSE,daily & monthly limit upgrade,,500,{},500,[],MN UCC & Tax Liens Search (package of 25 searchesx2),,APPROVED,,HARD_LIMIT,2021-12-01 12:05:24.414189 UTC,2021-12-01 13:14:01.67678 UTC,FALSE,,FUND_REQUEST,2964,,,,,134,216,216,,216,11,Intelligo Group USA Corp,11
2079,FALSE,ExpressVPN,,9,{},9,[],,,APPROVED,MONTH,MONTH,2021-10-03 14:08:28.821468 UTC,2021-10-03 18:21:53.026093 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,,2008,1,PayEm Inc.,1
3121,FALSE,Bing - Paid campaigns,,10000,{},10000,[],,,APPROVED,MONTH,MONTH,2021-11-22 11:32:13.118737 UTC,2021-11-23 11:46:10.907216 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,,2008,1,PayEm Inc.,1
1382,FALSE,Answer The Public (Marketing Tool),,99,{},101,[],We need this tool when we write brief for the website,,APPROVED,YEAR,YEAR,2021-08-01 08:42:15.895506 UTC,2021-08-01 10:31:24.535181 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,,2008,1,PayEm Inc.,1
2072,FALSE,aHrefs,,180,{},180,[],,,APPROVED,MONTH,MONTH,2021-10-03 09:09:05.581302 UTC,2021-10-03 18:22:05.176847 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,,2008,1,PayEm Inc.,1
1848,FALSE,LinkedIn Paid,,5000,{},5000,[],This budget is for paid activity to generate leads from Linkedin,,APPROVED,MONTH,MONTH,2021-09-13 14:01:28.619957 UTC,2021-09-13 17:17:13.391833 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,19,2008,1,PayEm Inc.,1
1741,FALSE,Webflow Technical Help Harel,,85.74,"{""amount"": 250, ""currency"": ""ILS"", ""approved_amount"": 250}",85.74,[],,,APPROVED,,,2021-09-01 08:43:39.138991 UTC,2021-09-02 07:16:20.582357 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,,2008,1,PayEm Inc.,1
1888,FALSE,Freelancer.com,,1000,{},1000,[],Find I will use https://www.freelancer.com/ to look for freelancer,,APPROVED,,,2021-09-15 07:25:23.416831 UTC,2021-09-15 11:28:52.784395 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,,2008,1,PayEm Inc.,1
1395,FALSE,,,7,{},7,"[""Services""]","MARKETING SEO tool
",,APPROVED,,,2021-08-02 04:33:42.310254 UTC,2021-08-03 14:40:30.211785 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,,2008,1,PayEm Inc.,1
2214,FALSE,Freelancer,,1000,{},1000,[],We will open marketing tasks Freelancer.com,,APPROVED,MONTH,MONTH,2021-10-12 14:07:26.126519 UTC,2021-10-14 11:10:33.34341 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,,2008,1,PayEm Inc.,1
1567,FALSE,Copify - Content Writing,,64,{},64,[],We would like to test this content supplier,,APPROVED,,,2021-08-16 14:04:08.533858 UTC,2021-08-16 14:51:12.492854 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,,2008,1,PayEm Inc.,1
2213,FALSE,Google Ads - PPC,,30000,{},30000,[],,,APPROVED,MONTH,MONTH,2021-10-12 14:05:33.481111 UTC,2021-10-13 15:42:57.226843 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,1381,2008,1,PayEm Inc.,1
2261,FALSE,ExpressVPN,,100,{},100,[],,,APPROVED,YEAR,,2021-10-14 10:58:04.659778 UTC,2021-10-14 11:34:58.014139 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,,2008,1,PayEm Inc.,1
2071,FALSE,SEMrush,,120,{},120,[],,,APPROVED,MONTH,MONTH,2021-10-03 07:59:18.364637 UTC,2021-10-03 18:21:34.940007 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,,2008,1,PayEm Inc.,1
2507,FALSE,Upgrade plan for SEMrush,,200,{},200,[],,,APPROVED,MONTH,MONTH,2021-10-27 14:03:22.623099 UTC,2021-10-28 11:57:39.552541 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,,2008,1,PayEm Inc.,1
3059,FALSE,G2 Review,,600,{},600,[],We need to add money to our G2 account in order to give $25 for new clients per review,,APPROVED,,,2021-11-18 07:59:35.049978 UTC,2021-11-18 12:55:56.854079 UTC,FALSE,,FUND_REQUEST,,,3,,,134,2008,2008,18449,2008,1,PayEm Inc.,1
4190,FALSE,G2 Gift card,,1500,{},1500,[],"We need to get 60 reviews every Q in G2 .
For every review we give $25 Gift card .
$25 * 60 = $1500 ",,APPROVED,QUARTER,QUARTER,2022-01-03 11:45:23.14199 UTC,2022-01-04 07:14:35.793101 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,18449,2008,1,PayEm Inc.,1
1559,FALSE,Website Cookie Consent Banner - cookie-script.com,,120,{},120,[],This addon will help us add Cookie Consent for our website,,APPROVED,,,2021-08-16 07:59:21.912245 UTC,2021-08-17 07:11:50.214493 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,,2008,1,PayEm Inc.,1
2060,FALSE,HubSpot,,950,{},950,[],,,APPROVED,MONTH,MONTH,2021-09-30 19:17:19.282661 UTC,2021-10-01 06:47:30.616897 UTC,FALSE,,FUND_REQUEST,,,,,,134,2008,2008,190,2008,1,PayEm Inc.,1
2149,FALSE,"Python Training for Nofar Cohen, Data QA",,50,{},50,[],Python Automation Training for Nofar Cohen who joined the Data QA team,,APPROVED,,,2021-10-07 12:16:46.260393 UTC,2021-10-07 12:24:55.216543 UTC,FALSE,,FUND_REQUEST,,503,,,,134,2009,2009,13976,2009,73,EverCompliant Inc.,73
